ID,Num,Time,TransX,TransY,TransZ,RotX,RotY,RotZ
150,17,1441926045978,3.5529952,12.29662,4.098873,1.3059535,-0.054443367,-0.003932445
150,17,1441926045992,3.2561142,12.430696,4.4244847,1.2558626,-0.22670737,-0.052801665
150,17,1441926046009,2.834735,12.248735,4.271256,1.1837804,-0.39041924,-0.13587934
150,17,1441926046009,2.2409728,12.258312,3.8786068,1.1129202,-0.4881577,-0.19574413
150,17,1441926046025,2.2409728,12.258312,4.0892963,1.1165853,-0.5443573,-0.29714775
150,17,1441926046028,1.8291701,12.11466,4.0892963,1.2473105,-0.59078306,-0.40343833
150,17,1441926046043,1.4460979,11.57836,4.7788267,1.4122441,-0.672639,-0.48895946
150,17,1441926046066,1.1013328,10.802638,5.104438,1.5466344,-0.7899251,-0.5390504
150,17,1441926046067,0.6512229,10.132261,5.094861,1.6565902,-0.8607855,-0.5439373
150,17,1441926046068,0.35434186,9.423578,5.046977,1.7494417,-0.8339074,-0.5207244
150,17,1441926046078,0.12449849,8.695741,4.9320555,1.7958674,-0.80336416,-0.47796386
150,17,1441926046102,-0.1436521,8.0445175,4.76925,1.788537,-0.7935903,-0.43642503
150,17,1441926046102,-0.37349546,7.297527,4.4244847,1.7469982,-0.7606036,-0.41687736
150,17,1441926046112,-0.46926352,6.349423,3.86903,1.6626989,-0.7068474,-0.39610794
150,17,1441926046149,-0.4213795,5.554548,3.265691,1.5527431,-0.6372088,-0.32402584
150,17,1441926046149,-0.2777274,4.9895163,2.7389667,1.4195745,-0.5810092,-0.22506566
150,17,1441926046149,-0.038307227,4.654328,2.327164,1.2827407,-0.5431356,-0.13221414
150,17,1441926046150,0.24899697,4.5872903,1.9632454,1.1556807,-0.55168766,-0.06257551
150,17,1441926046158,0.5267244,4.4819455,1.5993267,1.0481684,-0.5761223,-0.024701864
150,17,1441926046173,0.93852705,4.5681367,1.484405,0.94920826,-0.5932265,-0.006375906
150,17,1441926046178,1.3599066,4.711789,1.5227122,0.8294786,-0.58711785,-0.022258403
150,17,1441926046192,1.733402,4.999093,1.4077905,0.69386655,-0.53824866,-0.07479281
150,17,1441926046209,2.2026656,5.21936,0.9864111,0.5936847,-0.5052619,-0.12732722
150,17,1441926046210,2.6623523,5.21936,0.7374141,0.5509241,-0.5284748,-0.141988
150,17,1441926046230,3.0454245,4.999093,0.6895301,0.50449836,-0.6005569,-0.096783966
150,17,1441926046231,2.9017725,5.133168,0.60333884,0.50449836,-0.67508245,-0.04180609
150,17,1441926046247,2.7964275,5.4204726,0.5363012,0.45196393,-0.67508245,-0.04180609
150,17,1441926046263,2.6910827,5.583278,0.60333884,0.39820778,-0.8082511,0.00828486
150,17,1441926046264,2.6240451,5.7748146,0.7182605,0.3346778,-0.97929335,0.03516293
150,17,1441926046279,2.5474305,5.9567738,0.8619126,0.27114782,-1.0868056,0.041271582
150,17,1441926046280,2.4037786,6.244078,0.842759,0.18807013,-1.1161271,0.021723894
150,17,1441926046296,2.327164,6.435614,0.62249243,0.10132727,-1.1210141,-0.024701864
150,17,1441926046312,2.2505496,6.799533,0.5267244,0.0182496,-1.1136837,-0.072349355
150,17,1441926046313,2.135628,7.201759,0.5267244,-0.046502117,-1.1271228,-0.11510992
150,17,1441926046329,2.0111294,7.3166804,0.47884035,-0.0978148,-1.1735485,-0.17619644
150,17,1441926046329,1.7812861,7.28795,0.4309563,-0.1417971,-1.2370784,-0.21651354
150,17,1441926046345,1.436521,7.4986396,0.6512229,-0.178449,-1.3140475,-0.23361778
150,17,1441926046361,0.9959879,7.747637,0.8714894,-0.23098342,-1.3922383,-0.2543872
150,17,1441926046362,0.59376204,7.8625584,1.1300632,-0.2578615,-1.488755,-0.27637833
150,17,1441926046378,-0.047884032,7.8912888,1.4939818,-0.2664136,-1.5632805,-0.29592603
150,17,1441926046378,-0.6512229,7.8050976,1.7142484,-0.2578615,-1.5962672,-0.3386866
150,17,1441926046394,-1.3311762,7.651869,2.0207062,-0.26885706,-1.5510632,-0.37289506
150,17,1441926046411,-2.0207062,7.565677,2.231396,-0.3140611,-1.4973071,-0.4107687
150,17,1441926046411,-2.7389667,7.335834,2.336741,-0.3543782,-1.452103,-0.45475098
150,17,1441926046427,-3.3135753,7.0964136,2.7389667,-0.3910301,-1.4325553,-0.47796386
150,17,1441926046428,-4.146757,6.9144545,2.9113493,-0.40569088,-1.4227815,-0.45230752
150,17,1441926046444,-4.654328,6.694188,3.5051112,-0.41179952,-1.4093425,-0.4071035
150,17,1441926046460,-5.0374002,6.6079965,3.8881836,-0.43379068,-1.3653601,-0.32891276
150,17,1441926046461,-5.353435,6.6846113,4.012682,-0.44967318,-1.2676218,-0.23361778
150,17,1441926046477,-5.631162,6.7708025,4.0222588,-0.4423428,-1.1234576,-0.18963549
150,17,1441926046478,-5.899313,6.445191,3.8498764,-0.43623415,-0.94019794,-0.21773528
150,17,1441926046493,-5.9759274,5.793968,3.7062242,-0.46555567,-0.74349934,-0.25927413
150,17,1441926046509,-5.899313,5.267244,3.5242648,-0.46555567,-0.5626832,-0.25927413
150,17,1441926046510,-5.6790466,4.9320555,3.3039982,-0.53763777,-0.5626832,-0.23728296
150,17,1441926046526,-5.48751,4.644751,3.0071173,-0.60605466,-0.45150578,-0.12732722
150,17,1441926046528,-5.1810527,4.5298295,2.8443117,-0.6512587,-0.38308886,0.020502165
150,17,1441926046542,-4.3957543,4.4340615,2.9400797,-0.6793585,-0.30856332,0.16588809
150,17,1441926046559,-3.763685,4.548983,2.9400797,-0.7380016,-0.2242639,0.31616095
150,17,1441926046559,-3.1890767,5.00867,2.5570073,-0.82474446,-0.11797335,0.44810784
150,17,1441926046575,-2.7006595,5.4683566,2.1739352,-0.91270906,0.0041996986,0.5348507
150,17,1441926046578,-2.2409728,5.90889,2.3175871,-0.96157825,0.1202641,0.5702809
150,17,1441926046592,-1.8387469,6.397307,2.3750482,-1.0312169,0.22288945,0.54462457
150,17,1441926046608,-1.6759412,6.7803793,2.4420857,-1.1277336,0.2570979,0.45177302
150,17,1441926046609,-1.6376339,7.0964136,2.585738,-1.2364676,0.22655465,0.30272192
150,17,1441926046624,-1.7238252,7.2209125,2.719813,-1.3488668,0.2008983,0.15367079
150,17,1441926046628,-1.8004397,7.4507556,3.064578,-1.4747051,0.22655465,0.06570619
150,17,1441926046641,-1.8674773,7.9104424,3.3614593,-1.6457473,0.30718887,0.05593235
150,17,1441926046657,-1.8387469,8.695741,3.5529952,-1.8070158,0.34384078,0.104801565
150,17,1441926046658,-1.6950948,9.653421,3.5913026,-1.8888717,0.35483634,0.17199674
150,17,1441926046701,-1.2545617,10.630256,3.8402996,-1.8705457,0.39026654,0.2501875
150,17,1441926046702,-0.7278373,11.903971,4.223372,-1.8021288,0.42447498,0.33204344
150,17,1441926046702,-0.1340753,13.043611,4.6255975,-1.6982818,0.39881864,0.35281286
150,17,1441926046702,0.19153613,13.809755,4.865018,-1.5541176,0.32673654,0.2990567
150,17,1441926046727,0.4213795,14.231135,5.2385135,-1.4062881,0.25587618,0.20009655
150,17,1441926046756,0.5363012,14.317327,5.631162,-1.2975541,0.19356793,0.091362536
150,17,1441926046761,0.51714754,14.068329,6.0525417,-1.2254721,0.116598904,-0.008819367
150,17,1441926046769,0.19153613,15.121778,6.6079965,-1.2328024,0.09094256,-0.12977068
150,17,1441926046770,0.08619126,14.78659,6.8091097,-1.2657892,0.13614659,-0.102892615
150,17,1441926046770,0.17238252,14.5567465,6.7612257,-1.2657892,-0.0397826,-0.10777954
150,17,1441926046770,-0.02873042,14.393941,6.9144545,-1.2083678,-0.076434515,-0.10777954
150,17,1441926046787,-0.076614454,13.962984,6.742072,-1.0825295,-0.076434515,-0.13221414
150,17,1441926046788,-0.076614454,13.283031,6.483498,-0.87239194,-0.02023491,-0.10044915
150,17,1441926046805,0.0,12.785037,6.751649,-0.58895046,-0.15096007,-0.023480132
150,17,1441926046809,-0.17238252,12.449849,6.6175733,-0.32383493,-0.26702446,0.08525388
150,17,1441926046825,-0.076614454,11.951855,6.3589997,-0.08926269,-0.23770294,0.1903227
150,17,1441926046828,0.095768064,11.530476,6.1866174,0.14897476,-0.1839468,0.23186155
150,17,1441926046840,0.047884032,11.233594,5.554548,0.31390837,-0.06910413,0.2184225
150,17,1441926046856,0.02873042,10.764331,5.0374002,0.37743837,0.06650795,0.16344464
150,17,1441926046858,0.095768064,10.275913,4.8458643,0.35666895,0.18501581,0.104801565
150,17,1441926046872,-0.019153614,9.902418,4.6351743,0.27603474,0.19967657,0.06326273
150,17,1441926046878,-0.20111294,9.643845,4.510676,0.16485725,0.11293371,0.06448446
150,17,1441926046889,-0.32561144,9.385271,4.5681367,0.104992464,0.021303926,0.08647561
150,17,1441926046908,-0.29688102,9.078813,4.7405195,0.12576188,-0.05933029,0.114575416
150,17,1441926046908,-0.39264908,8.868123,4.663905,0.20639609,-0.13752104,0.13167964
150,17,1441926046924,-0.40222588,8.63828,4.711789,0.31757358,-0.121638544,0.1341231
150,17,1441926046928,-0.37349546,8.42759,4.721366,0.42386413,-0.0129045285,0.121905796
150,17,1441926046939,-0.22984336,8.197746,4.6830587,0.50205487,0.06772968,0.121905796
150,17,1441926046956,-0.22026655,8.0445175,4.462792,0.59246296,0.17402023,0.14023176
150,17,1441926046958,-0.24899697,7.7572136,4.0797195,0.7085273,0.32429308,0.17932713
150,17,1441926046986,-0.22026655,7.5848308,1.8195933,0.80137885,0.4928919,0.21353558
150,17,1441926046986,-0.9576807,7.73806,4.912902,0.64255387,0.687147,0.27584383
150,17,1441926046988,-0.6895301,8.226477,4.213795,0.15386169,0.9705885,0.35769978
150,17,1441926047006,-0.46926352,8.39886,4.367024,-0.14912748,0.028634308,0.33570862
150,17,1441926047008,-0.90979666,8.350976,4.3957543,-0.14424056,-0.36964983,0.2709569
150,17,1441926047023,-0.63206923,8.360553,4.7884035,0.029245174,-0.2596941,0.13290137
150,17,1441926047028,-0.16280572,8.341399,5.1523223,0.029245174,-0.04344779,0.13290137
150,17,1441926047039,0.16280572,8.66701,4.606444,0.12087496,-0.04344779,-0.025923593
150,17,1441926047056,0.16280572,8.66701,4.309563,0.050014593,0.1642464,-0.10167088
150,17,1441926047058,0.35434186,8.839393,4.309563,0.032910366,0.20822869,-0.13099241
150,17,1441926047072,0.5554548,8.676587,4.4819455,0.08666651,0.13981178,-0.16397914
150,17,1441926047078,0.5554548,8.465898,4.31914,0.10865766,0.0603993,-0.20429625
150,17,1441926047089,0.38307226,8.274361,4.367024,0.08666651,0.011530082,-0.23361778
150,17,1441926047106,0.0,8.37013,4.4244847,0.008475755,0.06528623,-0.19696586
150,18,1441926047108,-0.45010993,8.580819,4.673482,-0.09048442,0.07383834,-0.15787049
150,18,1441926047123,-0.641646,8.66701,4.855441,-0.16012305,0.023747386,-0.1505401
150,18,1441926047128,-0.7565677,8.571242,4.7500963,-0.1662317,-0.028787024,-0.13710107
150,18,1441926047139,-0.9672575,8.475474,4.6255975,-0.10514518,-0.015347989,-0.102892615
150,18,1441926047155,-1.2545617,8.39886,4.6255975,0.0048105638,0.010308351,-0.04180609
150,18,1441926047158,-1.5897499,8.341399,4.8458643,0.102549,0.0017562376,0.022945626
150,18,1441926047184,-2.0494366,8.408437,4.960786,0.15508342,0.005421429,0.05593235
150,18,1441926047185,-2.6144683,8.6095495,5.1235914,0.16852245,0.08972083,0.03638466
150,18,1441926047188,-3.1890767,8.647857,5.0661306,0.14897476,0.22777638,-0.010041097
150,18,1441926047206,-3.7924154,8.523358,5.1523223,0.102549,0.36338845,-0.052801665
150,18,1441926047208,-4.414908,8.169016,5.1906295,0.067118816,0.45501825,-0.033253975
150,18,1441926047222,-5.171476,7.7667904,5.2289367,0.06956228,0.5051092,0.03271947
150,18,1441926047228,-5.803545,7.4124484,5.5641246,0.08055785,0.5099961,0.12923618
150,18,1441926047238,-6.4260373,7.086837,6.0046577,0.054901514,0.5429828,0.21231385
150,18,1441926047255,-6.991069,7.0006456,6.081272,-0.0025198192,0.67615145,0.28073075
150,18,1441926047258,-7.28795,6.7612257,5.9663506,-0.06116288,0.8630762,0.33082172
150,18,1441926047272,-7.28795,6.8761473,6.081272,-0.14057536,1.0854312,0.40901247
150,18,1441926047278,-7.0964136,7.067683,6.081272,-0.20654881,1.2625821,0.49819878
150,18,1441926047289,-6.799533,7.240066,6.1770406,-0.20654881,1.3823117,0.54462457
150,18,1441926047305,-6.2632318,7.297527,6.0716953,-0.21876612,1.3823117,0.54462457
150,18,1441926047308,-5.0661306,7.6614456,5.755661,-0.17600554,1.5203673,0.5715026
150,18,1441926047322,-3.6391866,7.785944,5.841852,-0.08437576,1.6474272,0.64114124
150,18,1441926047328,-2.4899697,8.264784,5.8801594,-0.028176159,1.6743053,0.7584274
150,18,1441926047339,-1.6759412,8.590396,5.4779334,-0.00496328,1.6877443,0.8390616
150,18,1441926047355,-0.8810662,8.532935,5.659893,-0.012293663,1.7744871,0.8696048
150,18,1441926047358,-0.047884032,8.7053175,5.161899,-0.07826711,1.9980638,0.8757135
150,18,1441926047372,1.1109096,9.165004,5.1235914,-0.15034921,2.0664809,0.89281774
150,18,1441926047378,2.1068976,9.528923,5.305551,-0.2541963,2.0090594,0.96978676
150,18,1441926047392,3.1028855,9.988609,4.9320555,-0.3751476,1.9577467,1.0382037
150,18,1441926047407,4.7022123,11.099519,4.3287168,-0.3580434,1.8563432,1.0553079
150,18,1441926047408,5.9184666,11.57836,4.414908,-0.19921842,1.6816356,1.0223212
150,18,1441926047430,7.029376,11.9614315,4.606444,-0.031841353,1.5973363,0.94535214
150,18,1441926047430,7.6710224,12.210428,4.8362875,0.08544478,1.4886023,0.8549441
150,18,1441926047447,7.967903,12.4785795,5.00867,0.17707457,1.3419946,0.7278841
150,18,1441926047463,8.274361,12.919112,4.855441,0.27359128,1.1514046,0.5996024
150,18,1441926047463,8.341399,13.158532,4.76925,0.42019892,0.9852493,0.50552917
150,18,1441926047480,8.1881695,13.321339,4.55856,0.56558484,0.8862891,0.43344706
150,18,1441926047480,7.6614456,13.493721,4.3382936,0.69020134,0.78366375,0.3589215
150,18,1441926047495,7.0485296,13.455414,4.1180267,0.7720573,0.6321692,0.26484826
150,18,1441926047512,6.196194,13.378799,3.8881836,0.82337,0.44768786,0.16710982
150,18,1441926047512,5.3342814,13.072341,3.7541082,0.85391325,0.29008463,0.10357984
150,18,1441926047529,4.4436383,12.861651,3.916914,0.87468266,0.1043816,0.066927925
150,18,1441926047529,3.8402996,12.77546,4.2521024,0.87468266,-0.083764896,0.03149774
150,18,1441926047545,3.4763808,12.679692,4.309563,0.8673523,-0.21082486,0.041271582
150,18,1441926047561,3.2944214,13.110648,4.4244847,0.8954521,-0.27191138,0.05959754
150,18,1441926047562,3.3997664,13.608643,4.7022123,0.8954521,-0.30734158,0.05959754
150,18,1441926047578,3.5051112,13.771448,4.414908,0.92233014,-0.30734158,0.05593235
150,18,1441926047579,3.7445314,13.67568,4.146757,1.0151817,-0.4001931,0.0156152425
150,18,1441926047594,3.7828386,13.330915,4.501099,1.249754,-0.52236617,-0.056466855
150,18,1441926047610,3.7062242,12.813767,4.8745947,1.5087608,-0.64209574,-0.10533608
150,18,1441926047611,3.41892,12.08593,4.7979803,1.6590337,-0.7092909,-0.15298356
150,18,1441926047627,3.1986535,11.3964,4.644751,1.7323375,-0.7581601,-0.20185278
150,18,1441926047628,2.882619,10.486604,4.271256,1.7641025,-0.81802493,-0.25316545
150,18,1441926047643,2.4516625,9.615114,4.156334,1.7860936,-0.8986591,-0.28615218
150,18,1441926047660,1.7621324,8.695741,3.8498764,1.8044195,-0.94508487,-0.29714775
150,18,1441926047660,1.1875241,7.8529816,3.6583402,1.779985,-0.98051506,-0.2995912
150,18,1441926047676,0.59376204,6.981492,3.6296098,1.7469982,-1.0587058,-0.30203468
150,18,1441926047678,0.18195933,6.14831,3.5625722,1.6883552,-1.1210141,-0.31791717
150,18,1441926047693,-0.17238252,5.1906295,3.2369606,1.5857298,-1.1246793,-0.3337997
150,18,1441926047709,-0.6703765,4.367024,2.825158,1.475774,-1.1014664,-0.31791717
150,18,1441926047710,-1.0342951,3.5817258,2.528277,1.390253,-1.0513754,-0.250722
150,18,1441926047725,-0.79487497,3.1411927,2.3654714,1.3059535,-0.9902889,-0.14809664
150,18,1441926047728,-0.5650316,2.930503,1.9153614,1.1959978,-0.9182068,-0.030810516
150,18,1441926047742,-0.5554548,2.6240451,1.3215994,1.0884855,-0.8485682,0.052267157
150,18,1441926047758,-0.51714754,2.3558946,1.0055647,0.9883036,-0.7569384,0.08769734
150,18,1441926047759,-0.59376204,2.2218192,0.7757214,0.85269153,-0.7410559,0.11213195
150,18,1441926047775,-0.7469909,2.3654714,0.59376204,0.69020134,-0.8302422,0.13656656
150,18,1441926047778,-0.842759,2.4899697,0.545878,0.5154939,-0.92798066,0.14878386
150,18,1441926047791,-0.59376204,2.585738,0.34476504,0.3310126,-0.96096736,0.15977944
150,18,1441926047808,-0.33518824,2.9879637,0.34476504,0.17218764,-0.9585239,0.21231385
150,18,1441926047808,0.047884032,3.5625722,0.5267244,0.009697486,-0.9548587,0.25751787
150,18,1441926047824,0.60333884,4.2042184,0.5746084,0.009697486,-0.91087645,0.25751787
150,18,1441926047828,1.3311762,5.0661306,0.5363012,-0.15645786,-0.91087645,0.24407884
150,18,1441926047841,1.9728222,5.851429,0.4309563,-0.2786309,-0.8326857,0.20131828
150,18,1441926047857,2.5091233,6.215348,0.39264908,-0.337274,-0.7764861,0.11701887
150,18,1441926047858,2.7389667,6.4739213,0.37349546,-0.3384957,-0.7764861,-2.6725355E-4
150,18,1441926047875,2.6719291,6.6750345,0.47884035,-0.36170858,-0.8082511,-0.10777954
150,18,1441926047878,2.3175871,7.029376,0.40222588,-0.4179082,-0.88766354,-0.17741817
150,18,1441926047890,2.135628,7.469909,0.39264908,-0.49487722,-1.0073931,-0.17741817
150,18,1441926047906,1.7812861,7.872135,0.47884035,-0.51564664,-1.1869875,-0.1346576
150,18,1441926047908,1.4556746,8.236053,0.7278373,-0.4545601,-1.3653601,-0.0943405
150,18,1441926047923,1.2258313,8.408437,0.9959879,-0.4350124,-1.4276685,-0.11755338
150,18,1441926047928,0.78529817,8.39886,1.0821792,-0.46799913,-1.3787992,-0.22384393
150,18,1441926047939,0.25857377,8.121132,1.2545617,-0.5510768,-1.3225996,-0.39122102
150,18,1441926047956,-0.50757074,7.747637,1.5897499,-0.6329327,-1.3262649,-0.58181095
150,18,1441926047958,-1.2449849,7.393295,1.8866309,-0.70868003,-1.3836862,-0.7345273
150,18,1441926047972,-1.9153614,6.789956,2.2984335,-0.7245625,-1.4472162,-0.8383744
150,18,1441926047978,-2.7102363,6.1866174,2.5570073,-0.71356696,-1.4557682,-0.83348745
150,18,1441926047988,-3.514688,5.6982,2.96881,-0.6879106,-1.3861296,-0.7699575
150,18,1441926047999,-4.3861775,5.315128,3.2944214,-0.6989062,-1.3250431,-0.6673321
150,18,1441926048009,-5.2480903,4.8458643,3.9456444,-0.7184539,-1.3018302,-0.5402721
150,18,1441926048023,-6.2632318,4.5777135,4.1371803,-0.7954229,-1.2541827,-0.4144339
150,18,1441926048028,-7.1251445,4.510676,4.2904096,-0.9237046,-1.0880274,-0.2898174
150,18,1441926048039,-7.651869,4.5872903,4.1946416,-1.0739775,-0.87300277,-0.20551798
150,18,1441926048056,-7.5944076,4.462792,4.223372,-1.2181417,-0.63965225,-0.16397914
150,18,1441926048058,-7.3071036,4.271256,4.0414124,-1.352532,-0.44661885,-0.07601454
150,18,1441926048073,-6.6846113,4.357447,3.9743748,-1.4551574,-0.35254562,0.068149656
150,18,1441926048078,-5.544971,4.357447,3.8307228,-1.5125787,-0.28657216,0.28439596
150,18,1441926048092,-5.544971,4.8362875,3.8307228,-1.5125787,-0.21082486,0.28439596
150,18,1441926048106,-4.2425256,5.5641246,3.2273839,-1.5419003,-0.21082486,0.50308573
150,18,1441926048108,-3.1507695,6.2632318,2.882619,-1.4954745,-0.18272507,0.705893
150,18,1441926048122,-2.7581203,7.0581064,3.4763808,-1.4417183,-0.24625506,0.8231791
150,18,1441926048128,-2.6048915,7.8050976,4.4244847,-1.4783703,-0.30245465,0.7755316
150,18,1441926048139,-2.0398598,8.552089,4.9703627,-1.6506343,-0.2279291,0.57394606
150,18,1441926048155,-1.2354081,9.3182335,5.046977,-1.8485546,0.03352123,0.33204344
150,18,1441926048158,-0.31603462,10.084377,4.501099,-1.9853884,0.38293615,0.18421406
150,18,1441926048174,0.7086837,11.18571,4.175488,-1.982945,0.63949955,0.17321847
150,18,1441926048178,1.1204864,12.315774,4.3382936,-1.8656588,0.6578255,0.24896577
150,18,1441926048190,1.1779473,13.417107,4.76925,-1.6860645,0.4965571,0.26484826
150,18,1441926048206,1.1492168,14.259866,5.583278,-1.5199091,0.3047454,0.19520962
150,18,1441926048208,0.8810662,14.805743,6.033388,-1.384297,0.16546813,0.05593235
150,18,1441926048222,0.59376204,14.958972,6.205771,-1.2535719,0.14225525,-0.102892615
150,18,1441926048228,0.58418524,14.4609785,6.090849,-1.1265118,0.20822869,-0.19940932
150,18,1441926048240,0.5650316,14.135366,5.7365074,-1.0067823,0.29008463,-0.17619644
150,18,1441926048255,0.39264908,14.097059,5.554548,-0.86994845,0.25831965,-0.058910318
150,18,1441926048258,0.11492168,14.068329,5.7748146,-0.7050148,0.077503525,0.073036574
150,18,1441926048285,-0.038307227,13.656527,6.205771,-0.56818104,-0.14729488,0.15855771
150,18,1441926048285,-0.15322891,13.302185,6.6367273,-0.5241987,-0.264581,0.10357984
150,18,1441926048288,-0.46926352,13.484144,6.8665705,-0.5669593,-0.10453431,0.09258427
150,18,1441926048317,-0.36391866,12.794614,6.789956,-0.5950591,-0.13629931,0.1341231
150,18,1441926048318,-0.30645782,12.631808,6.7803793,-0.53763777,-0.28779387,0.08891907
150,18,1441926048318,-0.37349546,12.5743475,6.588843,-0.40569088,-0.22670737,0.021723894
150,18,1441926048328,0.23942018,11.932701,6.5696893,-0.25663975,-0.15829046,0.024167357
150,18,1441926048342,0.5650316,11.061212,6.4164605,-0.10514518,-0.13141239,0.097471185
150,18,1441926048359,0.49799395,10.630256,6.157887,-0.10514518,-0.11308643,0.097471185
150,18,1441926048360,0.23942018,10.534488,5.841852,0.05245805,-0.11308643,0.17321847
150,18,1441926048376,0.076614454,10.304645,5.717354,0.23205243,0.002977968,0.22819635
150,18,1441926048378,0.08619126,10.065224,5.5641246,0.38599047,0.12759447,0.234305
150,18,1441926048392,0.29688102,9.701305,5.3821654,0.49594623,0.16791159,0.19276616
150,18,1441926048417,0.2873042,9.193734,4.7405195,0.5350416,0.20578523,0.13656656
150,18,1441926048417,0.095768064,8.868123,4.3766007,0.5509241,0.3010802,0.10357984
150,18,1441926048418,-0.2873042,8.494628,4.3478703,0.542372,0.30230194,0.12801445
150,18,1441926048429,-0.50757074,8.159439,4.501099,0.48861584,0.15813774,0.1500056
150,18,1441926048453,-0.5267244,8.063671,4.654328,0.38110355,0.038408153,0.15977944
150,18,1441926048454,-0.45010993,8.015787,4.4819455,0.27236953,0.016417004,0.14756213
150,18,1441926048468,-0.19153613,8.025364,4.2904096,0.19662225,0.0884991,0.11213195
150,18,1441926048468,0.05746084,8.054094,4.2042184,0.16119206,0.20334177,0.073036574
150,18,1441926048478,0.30645782,8.1402855,4.0701427,0.14042264,0.2326633,0.066927925
150,18,1441926048500,0.4309563,8.111555,4.060566,0.14408784,0.21800253,0.08281042
150,18,1441926048500,0.48841715,8.0924015,4.1371803,0.17707457,0.18379408,0.09991465
150,18,1441926048509,0.5363012,8.00621,4.261679,0.25404358,0.13614659,0.114575416
150,18,1441926048533,0.46926352,7.8912888,4.3478703,0.3554472,0.15569428,0.13656656
150,18,1441926048534,0.4309563,7.6710224,4.2042184,0.46051604,0.23021984,0.15733598
150,18,1441926048539,-0.12449849,7.4028716,2.3750482,0.4544074,0.3572798,0.18665752
150,18,1441926048570,-0.7469909,7.699753,5.0182467,0.13920091,0.7396815,0.23308326
150,18,1441926048571,-0.7374141,8.63828,5.056554,-0.1662317,0.4281402,0.21475731
150,18,1441926048571,-0.51714754,8.24563,5.209783,-0.23709208,-0.15096007,0.10968849
150,18,1441926048579,-0.41180268,8.1881695,4.5777135,-0.0978148,-0.0055741454,0.022945626
150,18,1441926048593,0.019153614,8.283937,4.8937483,0.10132727,0.22166772,0.0033979379
150,18,1441926048607,0.33518824,8.312668,4.9320555,0.18196149,0.29130638,0.037606392
150,18,1441926048608,0.36391866,8.360553,4.7979803,0.18196149,0.22166772,0.05959754
150,18,1441926048629,0.23942018,8.437167,4.960786,0.2149482,0.13125966,0.027832547
150,18,1441926048630,0.12449849,8.236053,5.209783,0.2344959,0.13125966,0.027832547
150,18,1441926048646,-0.11492168,8.360553,4.807557,0.18929186,0.086055644,-0.08090147
150,18,1441926048662,-0.38307226,8.236053,4.855441,0.10010554,0.1202641,-0.16520087
150,18,1441926048663,-0.6895301,8.121132,4.8458643,-0.03795,0.23388503,-0.11633165
150,18,1441926048679,-0.94810385,8.293514,5.1810527,-0.1417971,0.20578523,-0.030810516
150,18,1441926048680,-1.0821792,8.485051,5.3438582,-0.20410535,0.109268524,0.010728321
150,19,1441926048695,-1.2737153,8.360553,5.1906295,-0.19921842,0.08483391,0.025389086
150,19,1441926048712,-1.532289,8.255207,5.0757074,-0.11980595,0.117820635,0.062041003
150,19,1441926048712,-1.9728222,8.197746,4.9895163,0.0035888334,0.18135062,0.12557098
150,19,1441926048728,-2.5953147,8.121132,4.9703627,0.12942708,0.21800253,0.2184225
150,19,1441926048729,-3.323152,8.025364,5.0661306,0.22716552,0.23144157,0.3063871
150,19,1441926048745,-4.10845,7.9104424,5.1810527,0.26137397,0.22533292,0.3503694
150,19,1441926048761,-4.817134,7.8146744,5.2385135,0.22716552,0.26687175,0.3418173
150,19,1441926048762,-5.6407394,7.680599,5.410896,0.1501965,0.39271,0.3063871
150,19,1441926048778,-6.349423,7.469909,5.659893,0.0622319,0.5234352,0.24285711
150,19,1441926048778,-6.8569937,7.153875,6.0142345,-0.008628472,0.6663776,0.16955328
150,19,1441926048794,-6.9527617,6.742072,6.167464,-0.08559749,0.8814022,0.11213195
150,19,1441926048811,-6.847417,6.4547677,6.033388,-0.16500998,1.1550698,0.120684065
150,19,1441926048811,-6.579266,6.5026517,5.535394,-0.2138792,1.4226288,0.19643135
150,19,1441926048827,-6.1195793,6.7133417,5.353435,-0.21876612,1.6266578,0.35281286
150,19,1441926048828,-5.4204726,7.3645644,5.6407394,-0.21754439,1.7182876,0.5617288
150,19,1441926048843,-4.548983,7.9487495,5.803545,-0.23098342,1.7219528,0.76942295
150,19,1441926048860,-3.4763808,8.571242,5.9759274,-0.23953554,1.7060703,0.9025916
150,19,1441926048860,-2.5091233,9.337387,5.995081,-0.23709208,1.7549394,0.9196958
150,19,1441926048876,-1.1492168,9.864111,6.4547677,-0.21265747,1.8404607,0.8634962
150,19,1441926048878,0.4213795,9.959879,6.579266,-0.21265747,1.8355737,0.8634962
150,19,1441926048892,1.5705963,9.911995,6.0525417,-0.19799669,1.8355737,0.8109618
150,19,1441926048909,2.327164,10.793061,6.3111157,-0.21143574,1.7977,0.7743099
150,19,1441926048909,3.1411927,11.492168,5.363012,-0.29573515,2.1141284,0.79263586
150,19,1441926048925,4.003105,11.3964,5.2002063,-0.27252227,2.274175,0.8561658
150,19,1441926048928,4.644751,11.415554,4.9895163,-0.12347114,2.0151682,0.8671614
150,19,1441926048942,5.2002063,11.712435,5.1235914,0.074449204,1.8404607,0.8329529
150,19,1441926048958,5.746084,11.990162,5.765238,0.25526533,1.7353919,0.7938576
150,19,1441926048959,6.2823853,12.401965,5.9663506,0.34200817,1.6400968,0.796301
